date,p,T,Tpot,Tdew,rh,VPmax,VPact,VPdef,sh,H2OC,rho,wv,max. wv,wd,rain,raining,SWDR,PAR,max. PAR,Tlog,hour,month,day,rain_total,T_mean,T_min,T_max,rh_mean,SWDR_sum,SWDR_mean,PAR_mean,rain_day,T_delta_dew,p_delta,hour_sin,hour_cos,month_sin,month_cos,wd_rad,rain_hourly
2020-03-25 16:00:00,999.5183333333333,6.713333333333334,279.9116666666667,-9.303333333333333,30.651666666666667,9.83,3.015,6.8183333333333325,1.8766666666666667,3.015,1242.695,6.058333333333334,9.459999999999999,56.73500000000001,0.0,0.0,308.28333333333336,553.7316666666667,579.4733333333334,17.47,16.0,3.0,25.0,0.0,1.9145138888888888,-5.45,6.8,44.346805555555555,30979.48,215.1352777777778,392.8610416666667,0.0,16.016666666666666,-0.5266666666666614,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.9902125511189829,0.0
2020-03-25 17:00:00,999.14,6.461666666666667,279.68833333333333,-9.706666666666667,30.208333333333332,9.66,2.9183333333333334,6.741666666666667,1.8166666666666667,2.92,1243.3933333333332,5.771666666666667,9.703333333333333,57.35666666666666,0.0,0.0,137.39000000000001,242.985,271.17,16.763333333333332,17.0,3.0,25.0,0.0,1.9145138888888888,-5.45,6.8,44.346805555555555,30979.48,215.1352777777778,392.8610416666667,0.0,16.168333333333333,-0.2983333333333273,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1.001062681302214,0.0
2020-03-25 18:00:00,999.1666666666666,5.896666666666667,279.12333333333333,-10.14,30.343333333333334,9.291666666666666,2.8183333333333334,6.471666666666667,1.7566666666666666,2.823333333333333,1245.985,5.683333333333334,9.0,56.296666666666674,0.0,0.0,11.836666666666666,33.78333333333333,40.413333333333334,15.488333333333335,18.0,3.0,25.0,0.0,1.9145138888888888,-5.45,6.8,44.346805555555555,30979.48,215.1352777777778,392.8610416666667,0.0,16.036666666666665,0.041666666666685614,-1.0,-1.83697019872103e-16,1.0,6.123233995736766e-17,0.9825621912310744,0.0
2020-03-25 19:00:00,999.2716666666666,4.758333333333334,277.9766666666667,-10.051666666666668,33.10166666666667,8.584999999999999,2.8383333333333334,5.746666666666666,1.7683333333333333,2.84,1251.21,5.201666666666667,8.1,53.63333333333333,0.0,0.0,0.0,0.0,0.225,13.793333333333335,19.0,3.0,25.0,0.0,1.9145138888888888,-5.45,6.8,44.346805555555555,30979.48,215.1352777777778,392.8610416666667,0.0,14.81,0.08666666666666363,-0.9659258262890683,0.2588190451025203,1.0,6.123233995736766e-17,0.936078255486292,0.0
2020-03-25 20:00:00,999.3249999999999,3.9133333333333336,277.125,-9.475,36.766666666666666,8.085,2.9716666666666662,5.113333333333333,1.8516666666666666,2.973333333333333,1255.0366666666666,4.358333333333333,7.223333333333333,58.721666666666664,0.0,0.0,0.0,0.0,0.0,12.506666666666668,20.0,3.0,25.0,0.0,1.9145138888888888,-5.45,6.8,44.346805555555555,30979.48,215.1352777777778,392.8610416666667,0.0,13.388333333333334,0.04999999999999242,-0.8660254037844387,0.5000000000000001,1.0,6.123233995736766e-17,1.024886425591937,0.0
2020-03-25 21:00:00,999.4366666666666,3.0316666666666667,276.23333333333335,-9.038333333333334,40.505,7.6000000000000005,3.0766666666666667,4.5249999999999995,1.9166666666666667,3.0766666666666667,1259.1283333333333,1.1633333333333333,2.341666666666667,81.89999999999999,0.0,0.0,0.0,0.0,0.0,11.995,21.0,3.0,25.0,0.0,1.9145138888888888,-5.45,6.8,44.346805555555555,30979.48,215.1352777777778,392.8610416666667,0.0,12.07,0.08999999999999393,-0.7071067811865476,0.7071067811865474,1.0,6.123233995736766e-17,1.4294246573833558,0.0
2020-03-25 22:00:00,999.2333333333332,2.0733333333333333,275.295,-9.200000000000001,42.81666666666666,7.095,3.0399999999999996,4.056666666666667,1.8916666666666666,3.0399999999999996,1263.2716666666668,1.7033333333333334,3.263333333333333,17.580000000000002,0.0,0.0,0.0,0.0,0.0,11.791666666666666,22.0,3.0,25.0,0.0,1.9145138888888888,-5.45,6.8,44.346805555555555,30979.48,215.1352777777778,392.8610416666667,0.0,11.273333333333333,-0.20166666666667274,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.30682888250060314,0.0
2020-03-25 23:00:00,999.0183333333333,2.0016666666666665,275.24,-9.638333333333334,41.565,7.06,2.9333333333333336,4.125,1.8283333333333334,2.936666666666667,1263.3783333333333,1.8333333333333333,3.0549999999999997,18.30666666666667,0.0,0.0,0.0,0.0,0.0,11.15,23.0,3.0,25.0,0.0,1.9145138888888888,-5.45,6.8,44.346805555555555,30979.48,215.1352777777778,392.8610416666667,0.0,11.64,-0.1716666666666621,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.31951160839842857,0.0
2020-03-26 00:00:00,998.64,1.6116666666666666,274.87833333333333,-9.911666666666667,41.82833333333333,6.864999999999999,2.8699999999999997,3.9949999999999997,1.79,2.875,1264.715,2.016666666666667,2.9316666666666666,65.20166666666667,0.0,0.0,0.0,0.0,0.0,10.656666666666666,0.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,11.523333333333333,-0.32166666666667726,0.0,1.0,1.0,6.123233995736766e-17,1.1379837611211694,0.0
2020-03-26 01:00:00,998.4366666666666,0.5466666666666666,273.82666666666665,-9.821666666666667,45.51,6.3566666666666665,2.891666666666667,3.465,1.805,2.895,1269.3733333333332,1.5650000000000002,2.415,274.77333333333337,0.0,0.0,0.0,0.0,0.0,10.066666666666666,1.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,10.368333333333334,-0.15499999999997272,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,4.795699363346553,0.0
2020-03-26 02:00:00,998.0783333333334,-0.11499999999999999,273.195,-9.663333333333332,48.36000000000001,6.06,2.93,3.1283333333333334,1.83,2.9333333333333336,1271.9750000000001,0.8433333333333333,1.9566666666666668,269.3666666666667,0.0,0.0,0.0,0.0,0.0,9.645000000000001,2.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,9.548333333333334,-0.3333333333333523,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,4.701335228455393,0.0
2020-03-26 03:00:00,997.6683333333334,-0.37833333333333335,272.965,-9.521666666666667,49.836666666666666,5.941666666666666,2.9616666666666664,2.98,1.8483333333333334,2.9683333333333337,1272.655,2.65,3.7016666666666667,345.3666666666666,0.0,0.0,0.0,0.0,0.0,9.191666666666666,3.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,9.143333333333333,-0.32833333333333786,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,6.027785459971082,0.0
2020-03-26 04:00:00,997.4549999999999,-0.7983333333333333,272.56,-9.303333333333333,52.29333333333333,5.758333333333333,3.013333333333333,2.748333333333333,1.8783333333333332,3.02,1274.325,3.385,4.493333333333333,176.21666666666667,0.0,0.0,0.0,0.0,0.0,8.345,4.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,8.505,-0.15499999999999167,0.8660254037844387,0.5000000000000001,1.0,6.123233995736766e-17,3.0755610302226746,0.0
2020-03-26 05:00:00,997.305,-0.815,272.555,-8.798333333333334,54.49333333333333,5.753333333333333,3.135,2.62,1.96,3.143333333333333,1274.1499999999999,3.33,4.72,125.02166666666666,0.0,0.0,0.0,0.0,0.32166666666666666,7.755,5.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,7.983333333333333,-0.1283333333333303,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,2.1820397196641776,0.0
2020-03-26 06:00:00,997.735,-0.48,272.8566666666666,-8.34,55.123333333333335,5.896666666666667,3.25,2.6466666666666665,2.03,3.26,1273.0833333333333,2.1233333333333335,3.735,181.485,0.0,0.0,24.415000000000003,45.303333333333335,56.370000000000005,7.628333333333334,6.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,7.86,0.4100000000000061,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,3.167510792981909,0.0
2020-03-26 07:00:00,997.8850000000001,0.5916666666666667,273.9166666666667,-7.591666666666666,54.04333333333333,6.378333333333333,3.4466666666666668,2.9333333333333336,2.15,3.455,1268.2016666666666,2.475,3.69,127.52333333333333,0.0,0.0,156.33833333333334,274.935,299.13166666666666,8.156666666666666,7.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,8.183333333333334,0.07833333333333788,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,2.225702039784902,0.0
2020-03-26 08:00:00,997.8283333333334,1.9283333333333335,275.2583333333334,-6.56,53.18166666666667,7.023333333333333,3.735,3.2883333333333336,2.33,3.7433333333333336,1261.8316666666667,3.28,5.2,43.26833333333334,0.0,0.0,288.53,531.0816666666667,585.0383333333333,10.346666666666666,8.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,8.488333333333333,-0.05666666666667197,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,0.7551748785170798,0.0
2020-03-26 09:00:00,997.7633333333333,3.205,276.5416666666667,-5.946666666666666,50.89833333333333,7.693333333333334,3.9133333333333336,3.7783333333333338,2.4433333333333334,3.9233333333333333,1255.8366666666668,3.94,7.276666666666666,90.34833333333334,0.0,0.0,455.1983333333333,850.3533333333334,883.4616666666667,12.998333333333333,9.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,9.151666666666667,-0.043333333333331815,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1.5768758903560103,0.0
2020-03-26 10:00:00,997.625,4.305000000000001,277.65333333333336,-5.396666666666667,49.115,8.315,4.081666666666666,4.235,2.5500000000000003,4.091666666666667,1250.6016666666667,4.983333333333333,8.406666666666666,81.95,0.0,0.0,573.2716666666666,1080.8866666666665,1099.8366666666668,15.351666666666667,10.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,9.701666666666666,-0.13833333333334016,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1.4302973220093531,0.0
2020-03-26 11:00:00,996.8933333333333,6.18,279.58666666666664,-4.846666666666667,44.94166666666666,9.478333333333333,4.256666666666667,5.223333333333334,2.6616666666666666,4.2683333333333335,1241.2133333333334,5.7316666666666665,8.896666666666667,83.83333333333333,0.0,0.0,608.4499999999999,1160.0716666666667,1257.785,16.283333333333335,11.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,11.026666666666666,-0.6383333333333591,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1.4631676895885797,0.0
2020-03-26 12:00:00,996.4200000000001,7.55,280.99666666666667,-4.2683333333333335,42.71333333333333,10.415000000000001,4.45,5.968333333333334,2.7816666666666667,4.461666666666667,1234.47,5.75,9.646666666666667,93.08333333333333,0.0,0.0,673.4783333333334,1285.9066666666668,1302.6033333333332,16.974999999999998,12.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,11.818333333333333,-0.36499999999999017,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1.6246106453980549,0.0
2020-03-26 13:00:00,995.9366666666666,8.541666666666666,282.0316666666667,-3.86,41.17166666666667,11.141666666666666,4.588333333333334,6.555,2.8699999999999997,4.6066666666666665,1229.4616666666668,5.435,8.696666666666667,95.8,0.0,0.0,547.4833333333332,1050.9983333333332,1278.3766666666668,18.358333333333334,13.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,12.401666666666666,-0.40166666666666134,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1.6720254234105678,0.0
2020-03-26 14:00:00,995.46,9.325000000000001,282.85166666666663,-3.4883333333333333,40.156666666666666,11.751666666666665,4.718333333333334,7.028333333333333,2.955,4.738333333333333,1225.4066666666665,4.895,8.123333333333333,100.31666666666666,0.0,0.0,466.03,894.2399999999999,1097.9733333333334,19.636666666666667,14.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,12.813333333333333,-0.4033333333333265,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,1.7508561279589783,0.0
2020-03-26 15:00:00,995.3766666666667,9.275,282.81166666666667,-3.2183333333333333,41.123333333333335,11.709999999999999,4.8116666666666665,6.896666666666667,3.015,4.836666666666667,1225.4683333333332,4.968333333333333,8.94,95.35000000000001,0.0,0.0,227.33,447.875,468.82166666666666,20.386666666666667,15.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,12.493333333333334,-0.02666666666666136,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1.6641714417765934,0.0
2020-03-26 16:00:00,995.4900000000001,9.0,282.52500000000003,-2.8249999999999997,43.145,11.493333333333334,4.958333333333333,6.535,3.1033333333333335,4.9783333333333335,1226.74,4.473333333333334,7.53,96.26666666666667,0.0,0.0,149.36166666666665,293.6933333333333,310.61833333333334,19.669999999999998,16.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,11.825000000000001,0.08499999999999848,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1.6801702932532079,0.0
2020-03-26 17:00:00,995.525,8.848333333333333,282.36833333333334,-2.7483333333333335,43.835,11.375,4.985,6.388333333333333,3.123333333333333,5.008333333333333,1227.4283333333333,3.6783333333333332,6.163333333333333,90.88333333333333,0.0,0.0,72.70333333333333,144.94833333333335,154.85833333333332,19.055,17.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,11.596666666666666,0.031666666666656816,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1.5862134018541798,0.0
2020-03-26 18:00:00,995.5883333333333,8.333333333333334,281.8483333333333,-3.145,44.06333333333333,10.986666666666666,4.84,6.146666666666667,3.03,4.863333333333333,1229.82,3.4516666666666667,5.853333333333333,96.18333333333334,0.0,0.0,17.538333333333334,34.62333333333333,42.663333333333334,18.448333333333334,18.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,11.478333333333333,0.043333333333331815,-1.0,-1.83697019872103e-16,1.0,6.123233995736766e-17,1.6787158522098793,0.0
2020-03-26 19:00:00,995.8449999999999,7.5616666666666665,281.055,-3.3033333333333332,45.925000000000004,10.421666666666667,4.785,5.638333333333333,2.9916666666666667,4.805,1233.5483333333334,2.9966666666666666,5.083333333333333,81.2,0.0,0.0,0.0,0.0,0.225,17.836666666666666,19.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,10.865,0.2550000000000144,-0.9659258262890683,0.2588190451025203,1.0,6.123233995736766e-17,1.4172073526193956,0.0
2020-03-26 20:00:00,995.9216666666666,6.498333333333334,279.98499999999996,-3.3733333333333335,49.135,9.686666666666667,4.756666666666667,4.93,2.9783333333333335,4.776666666666666,1238.36,4.068333333333333,6.3,51.35,0.0,0.0,0.0,0.0,0.0,16.771666666666665,20.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,9.871666666666668,0.013333333333321207,-0.8660254037844387,0.5000000000000001,1.0,6.123233995736766e-17,0.8962265708990883,0.0
2020-03-26 21:00:00,995.8733333333333,5.401666666666666,278.8883333333333,-3.8033333333333332,51.32,8.976666666666667,4.6049999999999995,4.371666666666667,2.8833333333333333,4.625,1243.2333333333333,3.516666666666667,5.736666666666667,52.85666666666666,0.0,0.0,0.0,0.0,0.0,15.18,21.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,9.205,-0.02833333333332651,-0.7071067811865476,0.7071067811865474,1.0,6.123233995736766e-17,0.9225228649624695,0.0
2020-03-26 22:00:00,995.61,4.6499999999999995,278.1566666666667,-4.2716666666666665,52.218333333333334,8.518333333333333,4.445,4.071666666666666,2.783333333333333,4.465,1246.35,2.2116666666666664,4.536666666666666,59.55833333333333,0.0,0.0,0.0,0.0,0.0,14.161666666666667,22.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,8.921666666666667,-0.2383333333333629,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,1.0394890136669561,0.0
2020-03-26 23:00:00,995.1383333333333,4.296666666666667,277.84499999999997,-4.496666666666666,52.605,8.311666666666667,4.37,3.938333333333333,2.736666666666667,4.39,1247.3666666666668,1.9866666666666666,4.418333333333334,115.02166666666666,0.0,0.0,0.0,0.0,0.0,13.691666666666668,23.0,3.0,26.0,0.0,4.377638888888889,-0.86,9.7,47.793194444444445,25560.77,177.5053472222222,337.28819444444446,0.0,8.793333333333333,-0.40333333333330756,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,2.0075067944647444,0.0
2020-03-27 00:00:00,994.805,3.8433333333333333,277.4166666666667,-4.648333333333333,53.70166666666666,8.05,4.321666666666666,3.725,2.706666666666667,4.345,1249.0116666666668,2.996666666666666,4.681666666666667,34.685,0.0,0.0,0.0,0.0,0.0,13.39,0.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,8.491666666666667,-0.27666666666666134,0.0,1.0,1.0,6.123233995736766e-17,0.6053674510542332,0.0
2020-03-27 01:00:00,994.3966666666666,3.3966666666666665,277.00166666666667,-4.64,55.46666666666667,7.796666666666667,4.325,3.473333333333333,2.7100000000000004,4.346666666666667,1250.52,3.975,5.496666666666667,17.921666666666667,0.0,0.0,0.0,0.0,0.0,12.576666666666668,1.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,8.036666666666667,-0.33500000000001745,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.31279209077825043,0.0
2020-03-27 02:00:00,994.3283333333334,2.8183333333333334,276.425,-4.56,58.15833333333333,7.4799999999999995,4.35,3.1316666666666664,2.7266666666666666,4.375,1253.055,3.3016666666666663,4.586666666666667,121.44,0.0,0.0,0.0,0.0,0.0,11.82,2.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,7.378333333333333,-0.04999999999999242,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,2.119527843621914,0.0
2020-03-27 03:00:00,993.8633333333333,2.4033333333333333,276.04833333333335,-4.501666666666666,60.15166666666667,7.265000000000001,4.37,2.8966666666666665,2.7383333333333333,4.3966666666666665,1254.3266666666666,4.321666666666666,5.33,5.238333333333333,0.0,0.0,0.0,0.0,0.0,11.326666666666666,3.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,6.905,-0.4033333333333265,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,0.09142616398363629,0.0
2020-03-27 04:00:00,993.6133333333333,2.2733333333333334,275.93833333333333,-4.43,61.038333333333334,7.198333333333333,4.3950000000000005,2.8049999999999997,2.7550000000000003,4.421666666666667,1254.5933333333332,4.128333333333333,5.136666666666667,121.52833333333335,0.0,0.0,0.0,0.0,0.0,10.758333333333333,4.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,6.703333333333333,-0.1966666666666773,0.8660254037844387,0.5000000000000001,1.0,6.123233995736766e-17,2.1210695511278423,0.0
2020-03-27 05:00:00,993.6033333333334,1.8383333333333332,275.5,-4.418333333333333,63.048333333333325,6.976666666666667,4.396666666666667,2.578333333333333,2.7566666666666664,4.425,1256.575,3.295,4.416666666666667,180.51166666666666,0.0,0.0,0.0,0.19333333333333333,0.4183333333333333,10.451666666666666,5.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,6.256666666666667,0.030000000000010612,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,3.150522921595831,0.0
2020-03-27 06:00:00,993.6666666666666,0.9683333333333334,274.62833333333333,-4.435,67.05333333333333,6.551666666666667,4.395,2.158333333333333,2.7533333333333334,4.423333333333333,1260.645,3.775,5.136666666666667,11.018333333333333,0.0,0.0,18.141666666666666,36.35666666666666,41.89,10.243333333333334,6.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,5.403333333333333,0.030000000000010612,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.19230619474890853,0.0
2020-03-27 07:00:00,993.8283333333334,1.07,274.715,-4.25,67.46666666666667,6.603333333333333,4.451666666666667,2.1483333333333334,2.793333333333333,4.4816666666666665,1260.3416666666667,3.4683333333333337,5.11,65.40833333333335,0.0,0.0,83.265,165.445,191.02166666666668,9.796666666666667,7.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,5.319999999999999,0.14999999999999622,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1.1415907749086245,0.0
2020-03-27 08:00:00,993.9166666666666,2.765,276.40500000000003,-3.6133333333333333,62.74333333333333,7.463333333333334,4.673333333333333,2.785,2.9316666666666666,4.703333333333333,1252.6233333333332,3.4683333333333333,5.1066666666666665,9.763333333333334,0.0,0.0,276.7266666666667,517.9216666666667,548.1333333333333,10.498333333333333,8.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,6.378333333333333,0.06999999999995528,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,0.1704023126363797,0.0
2020-03-27 09:00:00,993.9250000000001,5.155,278.8,-2.688333333333333,56.785,8.831666666666667,5.01,3.8233333333333337,3.14,5.04,1241.705,3.19,4.760000000000001,21.60666666666667,0.0,0.0,443.59499999999997,832.5916666666667,855.0183333333333,13.19,9.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,7.843333333333334,0.005000000000052296,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,0.37710747371424147,0.0
2020-03-27 10:00:00,993.6733333333333,7.495,281.16333333333336,-1.5483333333333336,52.57666666666666,10.383333333333335,5.451666666666667,4.933333333333334,3.421666666666667,5.484999999999999,1230.8433333333332,3.8800000000000003,5.553333333333334,30.626666666666665,0.0,0.0,554.3933333333333,1049.1299999999999,1064.7033333333334,16.256666666666668,10.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,9.043333333333335,-0.22500000000002274,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.53453617224413,0.0
2020-03-27 11:00:00,993.2733333333334,9.97,283.67833333333334,-0.47500000000000003,48.09833333333333,12.280000000000001,5.8999999999999995,6.381666666666667,3.703333333333333,5.94,1219.375,4.631666666666667,6.926666666666667,36.68666666666667,0.0,0.0,626.895,1193.05,1205.7266666666667,18.398333333333333,11.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,10.444999999999999,-0.35833333333332956,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.6403031249149863,0.0
2020-03-27 12:00:00,992.6783333333333,12.778333333333334,286.54,0.43,42.68666666666667,14.805,6.303333333333334,8.5,3.9583333333333335,6.351666666666667,1206.4966666666667,4.739999999999999,7.623333333333332,58.538333333333334,0.0,0.0,652.2133333333333,1248.23,1257.0466666666666,20.095,12.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,12.348333333333334,-0.5,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1.021686655296614,0.0
2020-03-27 13:00:00,992.0266666666666,14.463333333333333,288.2816666666667,1.2383333333333333,40.50666666666667,16.5,6.6816666666666675,9.818333333333333,4.2,6.738333333333333,1198.455,5.0616666666666665,8.153333333333334,65.19,0.0,0.0,623.7416666666667,1192.7916666666667,1205.275,22.400000000000002,13.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,13.225,-0.535000000000006,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1.1377801393751035,0.0
2020-03-27 14:00:00,991.36,15.478333333333333,289.3566666666666,1.88,39.73833333333334,17.613333333333333,6.998333333333334,10.615,4.403333333333333,7.0566666666666675,1193.2916666666667,5.4750000000000005,8.213333333333333,54.23,0.0,0.0,546.9833333333333,1041.3433333333335,1059.62,24.41333333333333,14.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,13.598333333333334,-0.5616666666666674,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,0.946492053356525,0.0
2020-03-27 15:00:00,990.9916666666667,16.116666666666667,290.0266666666667,2.0233333333333334,38.541666666666664,18.346666666666668,7.07,11.274999999999999,4.45,7.136666666666667,1190.1816666666666,5.364999999999999,8.07,58.596666666666664,0.0,0.0,429.30833333333334,813.0949999999999,835.6183333333333,25.376666666666665,15.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,14.093333333333334,-0.28333333333332195,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1.022704764026944,0.0
2020-03-27 16:00:00,990.8249999999999,16.191666666666666,290.115,2.3233333333333333,39.19166666666667,18.435,7.223333333333334,11.211666666666666,4.546666666666667,7.291666666666667,1189.6033333333332,5.555,8.58,48.428333333333335,0.0,0.0,284.845,535.6183333333333,563.2233333333334,25.83666666666667,16.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,13.868333333333334,-0.13333333333332575,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.8452338679199872,0.0
2020-03-27 17:00:00,990.9316666666667,15.298333333333334,289.21,2.1,40.839999999999996,17.411666666666665,7.109999999999999,10.303333333333333,4.473333333333334,7.173333333333333,1193.4683333333332,5.2283333333333335,8.033333333333333,50.54666666666666,0.0,0.0,127.53166666666668,239.67,265.7333333333333,25.276666666666667,17.0,3.0,27.0,0.0,8.495555555555555,0.75,16.56,51.296875,28109.67,195.20604166666666,371.06486111111116,0.0,13.198333333333332,0.1249999999999621,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.8822057592414004,0.0
